user_id,item_id,category_id,merchant_id,brand_id,time_stamp,action_type
123898,825,662,3990,5644,912,0
82426,866,1213,4255,1573,817,3
82426,866,1213,4255,1573,711,0
82426,809,308,3058,8473,1110,0
82426,809,308,3058,8473,1110,0
239611,891,898,983,5508,804,0
239611,891,898,983,5508,804,0
420091,866,1213,4255,1573,813,0
420091,866,1213,4255,1573,813,0
420091,866,1213,4255,1573,813,2
420091,866,1213,4255,1573,813,2
420091,866,1213,4255,1573,813,2
420091,866,1213,4255,1573,813,0
182524,866,1213,4255,1573,823,2
182524,866,1213,4255,1573,823,0
131068,809,308,3058,8473,1109,0
131068,809,308,3058,8473,1109,0
131068,809,308,3058,8473,1109,0
83452,813,1023,893,7224,1111,0
167677,866,1213,4255,1573,813,2
317437,866,1213,4255,1573,814,2
317437,866,1213,4255,1573,814,0
317437,866,1213,4255,1573,814,0
317437,866,1213,4255,1573,814,0
205309,866,1213,4255,1573,813,0
16381,954,407,4818,7606,729,0
91645,958,1098,1407,2833,1111,0
99838,914,641,2252,5382,1111,0
52222,857,1112,1110,2187,815,0
389374,954,407,4818,7606,528,0
68350,928,1505,465,1797,726,0
68350,928,1505,465,1797,724,0
333310,847,992,4818,7606,1105,0
336895,857,1112,1110,2187,713,0
388864,866,1213,4255,1573,710,0
388864,866,1213,4255,1573,710,0
388864,866,1213,4255,1573,710,0
388864,866,1213,4255,1573,710,2
388864,866,1213,4255,1573,710,0
388864,866,1213,4255,1573,718,0
128512,934,1438,2108,1793,626,0
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,711,2
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,711,0
209152,866,1213,4255,1573,714,2
209152,866,1213,4255,1573,714,0
209152,866,1213,4255,1573,714,0
209152,866,1213,4255,1573,902,0
209152,866,1213,4255,1573,710,2
209152,866,1213,4255,1573,710,0
209152,866,1213,4255,1573,710,0
209152,866,1213,4255,1573,710,0
209152,866,1213,4255,1573,710,0
209152,866,1213,4255,1573,719,0
209152,866,1213,4255,1573,719,0
209152,866,1213,4255,1573,719,0
80128,866,1213,4255,1573,814,0
80128,866,1213,4255,1573,814,2
80128,866,1213,4255,1573,813,0
80128,866,1213,4255,1573,813,0
337153,867,656,2116,7334,1104,0
224257,958,1098,1407,2833,1111,0
368386,916,563,3462,2997,1006,0
368386,916,563,3462,2997,810,0
19714,826,737,1078,8099,827,0
348418,867,656,2116,7334,1110,0
348418,867,656,2116,7334,1110,0
285442,826,737,1078,8099,708,0
34819,866,1213,4255,1573,817,0
383491,837,36,3560,2446,910,0
327427,919,1467,2217,3012,815,0
202243,891,898,983,5508,731,0
77317,866,1213,4255,1573,814,2
85765,857,1112,1110,2187,1009,0
169222,909,662,461,1859,627,0
249094,809,308,3058,8473,1106,0
249094,809,308,3058,8473,1106,0
249094,809,308,3058,8473,1106,3
249094,809,308,3058,8473,1106,0
320518,866,1213,4255,1573,710,2
320518,866,1213,4255,1573,717,0
229126,942,1438,834,5360,829,0
171271,862,1389,1393,4705,1105,0
119047,862,1389,1393,4705,903,0
191239,891,898,983,5508,629,2
191239,891,898,983,5508,629,0
127495,866,1213,4255,1573,813,3
217351,862,1389,1393,4705,831,0
103432,866,1213,4255,1573,1011,0
323080,866,1213,4255,1573,711,2
323080,866,1213,4255,1573,711,0
323080,866,1213,4255,1573,711,0
323080,866,1213,4255,1573,711,0
323080,866,1213,4255,1573,711,0
323080,866,1213,4255,1573,711,0
259336,891,898,983,5508,613,0
259336,891,898,983,5508,613,0
328456,866,1213,4255,1573,813,2
328456,866,1213,4255,1573,813,0
4360,866,1213,4255,1573,713,0
76552,866,1213,4255,1573,821,2
76552,866,1213,4255,1573,821,0
76552,866,1213,4255,1573,821,0
83464,857,1112,1110,2187,612,0
311305,822,407,4064,3424,704,0
311305,822,407,4064,3424,704,0
311305,822,407,4064,3424,704,0
311305,822,407,4064,3424,703,0
416521,958,1098,1407,2833,1103,0
416521,958,1098,1407,2833,1110,0
53002,866,1213,4255,1573,821,0
120586,866,1213,4255,1573,813,0
120586,866,1213,4255,1573,710,0
383242,866,1213,4255,1573,813,0
383242,866,1213,4255,1573,813,0
383242,866,1213,4255,1573,813,2
383242,866,1213,4255,1573,813,2
383242,866,1213,4255,1573,813,0
383242,866,1213,4255,1573,813,2
383242,866,1213,4255,1573,813,2
390922,932,1124,1352,6762,913,0
16906,928,1505,465,1797,725,0
383755,867,656,2116,7334,1105,0
383755,867,656,2116,7334,1105,0
388363,866,1213,4255,1573,813,2
388363,866,1213,4255,1573,813,0
388363,866,1213,4255,1573,813,2
396043,866,1213,4255,1573,814,2
396043,866,1213,4255,1573,814,0
336139,866,1213,4255,1573,817,0
168460,870,662,202,7614,708,0
184588,954,407,4818,7606,727,0
253708,911,756,1429,1542,530,0
253708,911,756,1429,1542,529,0
253708,911,756,1429,1542,529,0
253708,911,756,1429,1542,529,0
79372,918,795,728,6465,910,0
190477,852,500,1728,5043,816,3
264205,866,1213,4255,1573,710,0
264205,866,1213,4255,1573,710,2
264205,866,1213,4255,1573,711,0
264205,866,1213,4255,1573,711,0
264205,866,1213,4255,1573,718,0
72973,891,898,983,5508,617,2
269581,866,1213,4255,1573,813,0
269581,866,1213,4255,1573,813,0
269581,866,1213,4255,1573,813,0
144397,916,563,3462,2997,706,2
144397,916,563,3462,2997,706,2
144397,916,563,3462,2997,705,0
115726,813,1023,893,7224,1111,0
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,3
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,0
398350,853,1238,232,7479,1110,0
280846,805,278,391,5314,1111,0
38671,825,662,3990,5644,803,0
38671,825,662,3990,5644,722,0
317455,866,1213,4255,1573,1101,0
317455,866,1213,4255,1573,901,0
317455,866,1213,4255,1573,713,0
317455,866,1213,4255,1573,713,0
317455,866,1213,4255,1573,713,0
317455,866,1213,4255,1573,713,0
317455,866,1213,4255,1573,803,0
7183,916,563,3462,2997,709,0
30223,806,662,4509,4365,728,0
173584,891,898,983,5508,618,0
784,891,898,983,5508,725,0
272656,916,563,3462,2997,1005,0
273169,870,662,202,7614,721,0
262162,866,1213,4255,1573,730,0
262162,866,1213,4255,1573,730,0
262162,866,1213,4255,1573,730,2
216850,871,276,3255,7141,909,0
375571,866,1213,4255,1573,817,0
384787,958,1098,1407,2833,1111,0
141331,870,662,202,7614,822,0
211219,866,1213,4255,1573,712,0
211219,866,1213,4255,1573,712,0
211219,866,1213,4255,1573,712,0
211219,866,1213,4255,1573,814,2
211219,866,1213,4255,1573,711,0
211219,866,1213,4255,1573,711,0
211219,866,1213,4255,1573,711,2
409363,891,898,983,5508,708,0
310804,822,407,4064,3424,625,0
382996,880,833,173,4509,627,0
258580,866,1213,4255,1573,1010,2
258580,866,1213,4255,1573,1010,0
258580,866,1213,4255,1573,1010,0
258580,866,1213,4255,1573,1010,0
258580,866,1213,4255,1573,1010,0
258580,866,1213,4255,1573,1010,0
68884,862,1389,1393,4705,922,0
211732,825,662,3990,5644,809,0
178453,860,1238,3491,3969,522,0
196885,866,1213,4255,1573,710,2
199957,866,1213,4255,1573,711,0
199957,866,1213,4255,1573,710,2
276757,867,656,2116,7334,1104,0
276757,867,656,2116,7334,1104,0
282901,825,662,3990,5644,903,0
26389,941,766,1125,5009,1111,0
26389,941,766,1125,5009,1111,0
269590,845,662,3858,1419,621,0
292630,866,1213,4255,1573,813,0
128791,866,1213,4255,1573,716,0
128791,866,1213,4255,1573,715,2
128791,866,1213,4255,1573,715,0
11800,826,737,1078,8099,521,0
170521,866,1213,4255,1573,825,0
61465,826,737,1078,8099,630,3
61465,826,737,1078,8099,630,0
155161,866,1213,4255,1573,710,0
155161,866,1213,4255,1573,710,2
155161,866,1213,4255,1573,710,0
92953,866,1213,4255,1573,817,0
92953,866,1213,4255,1573,817,2
92953,866,1213,4255,1573,817,2
92953,866,1213,4255,1573,817,2
235546,870,662,202,7614,807,0
181786,826,737,1078,8099,531,0
29722,866,1213,4255,1573,823,0
395035,809,308,3058,8473,1111,0
335899,954,407,4818,7606,721,0
335899,954,407,4818,7606,721,0
358171,802,1075,2692,6343,928,0
134428,867,656,2116,7334,1111,0
139036,949,1238,3877,3213,705,0
85276,866,1213,4255,1573,710,0
22300,866,1213,4255,1573,814,0
22300,866,1213,4255,1573,814,0
6685,862,1389,1393,4705,1111,0
42526,825,662,3990,5644,928,0
124702,821,389,471,3431,1023,0
155422,866,1213,4255,1573,725,0
167455,958,1098,1407,2833,1111,0
195103,941,766,1125,5009,1111,0
202783,866,1213,4255,1573,710,2
75295,867,656,2116,7334,1104,0
75295,867,656,2116,7334,1104,0
75295,867,656,2116,7334,1104,0
75295,867,656,2116,7334,1104,0
225823,825,662,3990,5644,703,0
361504,866,1213,4255,1573,823,0
361504,866,1213,4255,1573,813,0
361504,866,1213,4255,1573,813,2
104224,813,1023,893,7224,1111,0
302368,825,662,3990,5644,819,0
109600,866,1213,4255,1573,1006,0
109600,866,1213,4255,1573,1006,0
109600,866,1213,4255,1573,1006,3
109600,866,1213,4255,1573,1006,0
109600,866,1213,4255,1573,1006,0
313120,826,737,1078,8099,625,0
313120,826,737,1078,8099,625,3
313120,826,737,1078,8099,625,0
313120,826,737,1078,8099,625,0
313120,826,737,1078,8099,625,0
313120,826,737,1078,8099,626,0
313120,826,737,1078,8099,626,0
313120,826,737,1078,8099,626,2
133408,867,656,2116,7334,1110,0
346144,867,656,2116,7334,1111,0
282400,825,662,3990,5644,824,0
282400,825,662,3990,5644,824,3
282400,825,662,3990,5644,828,0
282400,862,1389,1393,4705,929,0
183841,866,1213,4255,1573,710,0
183841,866,1213,4255,1573,710,2
183841,866,1213,4255,1573,710,0
183841,866,1213,4255,1573,710,0
217633,866,1213,4255,1573,711,2
217633,866,1213,4255,1573,711,0
217633,866,1213,4255,1573,711,0
169762,866,1213,4255,1573,816,0
169762,866,1213,4255,1573,816,0
169762,866,1213,4255,1573,816,0
266530,825,662,3990,5644,914,0
266530,825,662,3990,5644,1107,0
285730,871,276,3255,7141,920,0
26914,866,1213,4255,1573,713,0
309283,867,656,2116,7334,1111,0
362020,822,407,4064,3424,607,0
299812,866,1213,4255,1573,815,0
299812,866,1213,4255,1573,815,0
299812,866,1213,4255,1573,815,0
299812,866,1213,4255,1573,815,0
299812,866,1213,4255,1573,820,0
299812,866,1213,4255,1573,823,0
324388,928,1505,465,1797,819,0
215332,954,407,4818,7606,1014,0
87844,853,1238,232,7479,1111,2
87844,853,1238,232,7479,1111,0
328741,853,1238,232,7479,1102,0
328741,853,1238,232,7479,1102,0
328741,853,1238,232,7479,1102,0
328741,853,1238,232,7479,1102,3
328741,853,1238,232,7479,1102,0
328741,853,1238,232,7479,1102,0
328741,853,1238,232,7479,1103,0
328741,853,1238,232,7479,1103,0
328741,853,1238,232,7479,1103,0
328741,853,1238,232,7479,1106,0
328741,853,1238,232,7479,1103,0
266533,889,1591,2993,5762,1029,0
115750,954,407,4818,7606,618,0
393766,866,1213,4255,1573,710,0
416038,802,1075,2692,6343,806,0
238375,852,500,1728,5043,828,0
238375,852,500,1728,5043,829,0
177703,916,563,3462,2997,714,0
136231,839,1095,606,376,921,0
24871,891,898,983,5508,617,2
230440,866,1213,4255,1573,825,0
230440,866,1213,4255,1573,825,0
230440,866,1213,4255,1573,825,0
230440,866,1213,4255,1573,825,2
230440,866,1213,4255,1573,825,2
230440,866,1213,4255,1573,825,2
230440,866,1213,4255,1573,825,2
36136,866,1213,4255,1573,814,0
36136,866,1213,4255,1573,814,2
36136,866,1213,4255,1573,814,0
36136,866,1213,4255,1573,823,0
36136,866,1213,4255,1573,823,0
36136,866,1213,4255,1573,817,0
185128,866,1213,4255,1573,710,2
135208,954,407,4818,7606,719,0
386857,919,1467,2217,3012,1111,0
136489,891,898,983,5508,617,0
333610,866,1213,4255,1573,710,2
406570,866,1213,4255,1573,824,0
406570,866,1213,4255,1573,824,2
406570,866,1213,4255,1573,824,0
156202,867,656,2116,7334,1108,0
135211,862,1389,1393,4705,1011,2
275755,922,267,1932,1505,810,0
275755,922,267,1932,1505,810,0
275755,922,267,1932,1505,810,0
407083,866,1213,4255,1573,817,0
407083,866,1213,4255,1573,817,0
41260,909,662,461,1859,816,0
273196,866,1213,4255,1573,910,0
18220,866,1213,4255,1573,829,0
18220,866,1213,4255,1573,829,0
18220,866,1213,4255,1573,817,0
354604,825,662,3990,5644,710,0
292396,954,407,4818,7606,702,0
182317,862,1389,1393,4705,908,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
294445,866,1213,4255,1573,710,0
387118,857,1112,1110,2187,1110,0
409390,866,1213,4255,1573,1027,0
409390,866,1213,4255,1573,1027,0
16942,954,407,4818,7606,605,2
16942,954,407,4818,7606,604,0
16942,954,407,4818,7606,604,0
16942,954,407,4818,7606,604,0
16942,954,407,4818,7606,604,0
16942,954,407,4818,7606,604,0
213550,947,614,1175,5574,707,0
22318,825,662,3990,5644,929,0
365359,862,1389,1393,4705,1026,0
365359,862,1389,1393,4705,922,3
393007,866,1213,4255,1573,710,0
393007,866,1213,4255,1573,710,0
333871,891,898,983,5508,715,0
214831,868,656,3345,6714,718,0
168496,941,766,1125,5009,1111,0
38704,850,1397,3677,5434,622,0
56368,802,1075,2692,6343,719,0
56368,802,1075,2692,6343,719,0
405808,854,1188,4187,6762,1111,0
89137,843,1438,4282,7892,722,0
234034,866,1213,4255,1573,712,2
234034,866,1213,4255,1573,712,0
58930,867,656,2116,7334,1110,0
345394,838,1553,4061,3509,1109,0
280114,866,1213,4255,1573,817,0
280114,866,1213,4255,1573,817,2
280114,866,1213,4255,1573,817,2
280114,866,1213,4255,1573,817,2
70195,867,656,2116,7334,1111,0
70195,867,656,2116,7334,1109,3
77107,866,1213,4255,1573,710,2
77107,866,1213,4255,1573,710,0
77107,866,1213,4255,1573,816,0
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,2
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,0
274483,866,1213,4255,1573,710,0
345139,866,1213,4255,1573,814,2
421171,866,1213,4255,1573,711,0
31795,825,662,3990,5644,821,0
294451,866,1213,4255,1573,710,2
144436,802,1075,2692,6343,901,0
347956,891,898,983,5508,716,0
329014,866,1213,4255,1573,710,0
329014,866,1213,4255,1573,710,2
395062,919,1467,2217,3012,815,0
395062,919,1467,2217,3012,815,0
73270,866,1213,4255,1573,711,0
73270,866,1213,4255,1573,711,0
73270,866,1213,4255,1573,711,0
73270,866,1213,4255,1573,711,0
73270,866,1213,4255,1573,711,0
73270,866,1213,4255,1573,713,0
73270,866,1213,4255,1573,713,0
73270,866,1213,4255,1573,713,0
73270,866,1213,4255,1573,713,0
198967,825,662,3990,5644,909,0
79159,882,35,4267,6046,1111,0
55096,958,1098,1407,2833,811,0
122680,866,1213,4255,1573,710,2
122680,866,1213,4255,1573,710,0
62776,876,267,4644,8235,1111,0
142648,867,656,2116,7334,1109,0
80440,857,1112,1110,2187,803,0
374329,867,656,2116,7334,1108,0
336697,865,464,3637,5530,1111,0
209209,862,1389,1393,4705,1014,3
276793,866,1213,4255,1573,808,0
152377,891,898,983,5508,617,0
152377,891,898,983,5508,617,0
152377,891,898,983,5508,617,0
199738,825,662,3990,5644,811,3
105787,891,898,983,5508,731,2
105787,891,898,983,5508,731,0
105787,891,898,983,5508,731,0
240187,891,898,983,5508,628,2
240187,891,898,983,5508,628,0
403771,866,1213,4255,1573,814,0
403771,866,1213,4255,1573,814,2
403771,866,1213,4255,1573,814,0
403771,866,1213,4255,1573,814,0
23611,954,407,4818,7606,728,0
372028,958,1098,1407,2833,726,0
372028,958,1098,1407,2833,726,0
250684,866,1213,4255,1573,814,0
414268,876,267,4644,8235,1110,0
97084,866,1213,4255,1573,710,0
97084,866,1213,4255,1573,710,0
97084,866,1213,4255,1573,710,0
97084,866,1213,4255,1573,710,0
97084,866,1213,4255,1573,710,2
299581,891,898,983,5508,808,0
247357,880,833,173,4509,729,0
257086,825,662,3990,5644,920,0
257086,825,662,3990,5644,814,0
12862,866,1213,4255,1573,906,0
189247,867,656,2116,7334,1110,0
267583,866,1213,4255,1573,815,0
267583,866,1213,4255,1573,821,0
267583,866,1213,4255,1573,813,0
267583,866,1213,4255,1573,813,0
267583,866,1213,4255,1573,813,0
267583,866,1213,4255,1573,813,0
267583,866,1213,4255,1573,813,2
267583,866,1213,4255,1573,825,0
223807,958,1098,1407,2833,1111,0
314176,866,1213,4255,1573,813,0
314176,866,1213,4255,1573,813,2
314176,866,1213,4255,1573,813,0
314176,866,1213,4255,1573,813,0
314176,866,1213,4255,1573,818,0
314176,866,1213,4255,1573,818,0
314176,866,1213,4255,1573,818,0
72256,866,1213,4255,1573,807,0
41281,891,898,983,5508,806,0
272449,838,1553,4061,3509,929,0
338497,916,563,3462,2997,705,0
209473,866,1213,4255,1573,814,0
209473,866,1213,4255,1573,814,0
96577,850,1397,3677,5434,519,3
322114,866,1213,4255,1573,710,0
392002,891,898,983,5508,805,2
392002,891,898,983,5508,805,0
392770,857,1112,1110,2187,902,0
74818,958,1098,1407,2833,1110,0
74818,958,1098,1407,2833,1110,0
211522,945,639,2170,4192,1028,0
225346,806,662,4509,4365,806,0
358978,885,1528,4243,2706,1106,0
358978,885,1528,4243,2706,1106,0
358978,885,1528,4243,2706,1106,0
34627,866,1213,4255,1573,809,0
104515,891,898,983,5508,724,0
41539,825,662,3990,5644,904,0
407875,850,1397,3677,5434,621,0
191044,891,898,983,5508,630,0
191044,891,898,983,5508,630,0
331588,867,656,2116,7334,1106,0
203332,825,662,3990,5644,1025,0
322885,866,1213,4255,1573,909,0
421957,954,407,4818,7606,713,0
167494,909,662,461,1859,1009,0
353350,866,1213,4255,1573,806,0
42055,959,1293,3243,6170,526,2
42055,959,1293,3243,6170,526,0
42055,959,1293,3243,6170,712,0
362824,876,267,4644,8235,1109,0
69448,802,1075,2692,6343,1111,0
393289,825,662,3990,5644,909,0
168778,891,898,983,5508,627,3
393802,909,662,461,1859,918,0
291658,825,662,3990,5644,909,0
367435,866,1213,4255,1573,710,0
242251,862,1389,1393,4705,1111,0
85579,866,1213,4255,1573,710,0
85579,866,1213,4255,1573,710,0
358219,866,1213,4255,1573,813,0
358219,866,1213,4255,1573,813,0
358219,866,1213,4255,1573,813,0
358219,866,1213,4255,1573,813,2
358219,866,1213,4255,1573,813,0
167500,866,1213,4255,1573,710,0
315724,862,1389,1393,4705,925,0
285772,866,1213,4255,1573,801,0
285772,866,1213,4255,1573,710,0
285772,866,1213,4255,1573,710,2
285772,866,1213,4255,1573,710,0
29260,891,898,983,5508,808,0
184909,891,898,983,5508,617,0
141901,866,1213,4255,1573,813,0
275278,882,35,4267,6046,713,0
114511,825,662,3990,5644,815,0
314191,862,1389,1393,4705,1027,0
253519,820,11,4945,7069,829,0
190543,909,662,461,1859,702,0
136783,867,656,2116,7334,1110,0
277327,866,1213,4255,1573,711,0
409423,916,563,3462,2997,1104,0
278863,866,1213,4255,1573,725,0
89935,933,1438,2302,1635,1002,0
102736,954,407,4818,7606,1109,0
102736,954,407,4818,7606,1021,3
29008,862,1389,1393,4705,1009,0
29008,862,1389,1393,4705,1111,0
100945,866,1213,4255,1573,714,0
100945,866,1213,4255,1573,710,2
100945,866,1213,4255,1573,710,0
100945,866,1213,4255,1573,710,0
100945,866,1213,4255,1573,710,0
100945,866,1213,4255,1573,710,0
100945,866,1213,4255,1573,720,0
115537,866,1213,4255,1573,730,0
126034,802,1075,2692,6343,1005,0
392530,802,1075,2692,6343,801,0
314707,881,1174,679,8090,725,0
1363,866,1213,4255,1573,710,0
1363,866,1213,4255,1573,710,0
197971,862,1389,1393,4705,815,3
80467,873,1208,3290,6326,1111,0
174676,853,1238,232,7479,1111,0
318037,866,1213,4255,1573,906,0
137557,866,1213,4255,1573,711,0
13909,802,1075,2692,6343,819,0
151381,866,1213,4255,1573,711,0
151381,866,1213,4255,1573,717,0
151381,866,1213,4255,1573,717,0
20821,871,276,3255,7141,803,0
20821,871,276,3255,7141,803,0
362326,953,1505,974,3738,906,0
101206,866,1213,4255,1573,816,0
101206,866,1213,4255,1573,816,2
101206,866,1213,4255,1573,816,2
309079,954,407,4818,7606,601,0
375127,891,898,983,5508,613,3
375127,891,898,983,5508,613,0
10072,862,1389,1393,4705,1107,0
294232,845,662,3858,1419,607,0
195673,954,407,4818,7606,623,0
195673,954,407,4818,7606,623,0
195673,853,1238,232,7479,1101,0
135001,825,662,3990,5644,1103,0
135001,825,662,3990,5644,1103,0
135001,825,662,3990,5644,1103,0
135001,825,662,3990,5644,1104,0
135001,825,662,3990,5644,1104,0
333145,954,407,4818,7606,617,0
19033,866,1213,4255,1573,710,0
418393,870,662,202,7614,723,0
418393,870,662,202,7614,721,0
418393,870,662,202,7614,721,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,0
199258,857,1112,1110,2187,1111,3
60763,826,737,1078,8099,624,0
37468,916,563,3462,2997,706,0
37468,916,563,3462,2997,706,0
85852,862,1389,1393,4705,1111,0
85852,862,1389,1393,4705,1111,0
85852,862,1389,1393,4705,1111,0
223324,891,898,983,5508,717,0
383581,802,1075,2692,6343,706,0
57949,862,1389,1393,4705,819,0
57949,862,1389,1393,4705,819,3
277597,857,1112,1110,2187,730,0
345181,867,656,2116,7334,1021,0
36958,937,1181,2023,7161,719,0
248926,916,563,3462,2997,706,0
261982,870,662,202,7614,705,0
261982,870,662,202,7614,705,0
327775,866,1213,4255,1573,710,0
135007,820,11,4945,7069,708,0
135007,820,11,4945,7069,708,0
163423,806,662,4509,4365,628,0
312160,919,1467,2217,3012,818,0
137056,866,1213,4255,1573,820,0
272224,850,1397,3677,5434,622,0
15712,866,1213,4255,1573,722,0
15712,866,1213,4255,1573,808,0
279904,857,1112,1110,2187,814,0
119650,949,1238,3877,3213,606,0
306019,867,656,2116,7334,1106,0
121699,919,1467,2217,3012,816,0
140899,959,1293,3243,6170,516,2
93283,866,1213,4255,1573,815,0
41572,866,1213,4255,1573,907,0
185956,857,1112,1110,2187,1110,0
326500,870,662,202,7614,717,0
339556,802,1075,2692,6343,728,0
278116,920,1213,4459,6441,802,0
278116,920,1213,4459,6441,802,0
279652,866,1213,4255,1573,813,0
267877,891,898,983,5508,617,2
330598,820,11,4945,7069,701,0
157030,802,1075,2692,6343,805,0
103015,866,1213,4255,1573,907,0
103015,866,1213,4255,1573,907,0
236647,866,1213,4255,1573,724,0
345703,954,407,4818,7606,703,0
23911,891,898,983,5508,724,0
92263,857,1112,1110,2187,818,0
116584,866,1213,4255,1573,710,2
116584,866,1213,4255,1573,710,0
73576,826,737,1078,8099,722,0
357736,866,1213,4255,1573,715,0
357736,866,1213,4255,1573,711,0
357736,866,1213,4255,1573,711,0
357736,866,1213,4255,1573,711,2
114793,866,1213,4255,1573,716,2
114793,866,1213,4255,1573,716,0
114793,866,1213,4255,1573,716,2
114793,866,1213,4255,1573,716,0
114793,866,1213,4255,1573,716,0
246121,866,1213,4255,1573,821,0
246121,866,1213,4255,1573,821,0
246121,866,1213,4255,1573,821,0
271465,866,1213,4255,1573,711,2
406633,866,1213,4255,1573,1111,0
357481,857,1112,1110,2187,709,0
233578,862,1389,1393,4705,1011,0
171370,891,898,983,5508,703,0
387946,801,180,4571,4290,1104,0
137578,871,276,3255,7141,908,0
137578,871,276,3255,7141,908,0
137578,871,276,3255,7141,908,0
350314,825,662,3990,5644,830,0
96874,891,898,983,5508,617,0
236395,866,1213,4255,1573,722,0
236395,866,1213,4255,1573,723,0
185707,866,1213,4255,1573,710,2
185707,866,1213,4255,1573,710,0
185707,866,1213,4255,1573,710,0
185707,866,1213,4255,1573,710,0
396139,866,1213,4255,1573,710,0
396139,866,1213,4255,1573,710,0
396139,866,1213,4255,1573,710,2
343915,934,1438,2108,1793,601,0
95851,857,1112,1110,2187,726,0
20332,958,1098,1407,834,1111,2
20332,958,1098,1407,2833,1111,0
20332,958,1098,1407,2833,1111,0
20332,958,1098,1407,2833,1006,0
20332,958,1098,1407,2833,1106,0
20332,958,1098,1407,2833,1106,0
20332,958,1098,1407,2833,1110,0
92524,802,1075,2692,6343,716,0
28012,862,1389,1393,4705,1101,0
28012,862,1389,1393,4705,910,3
28012,862,1389,1393,4705,910,0
28012,862,1389,1393,4705,1107,0
333421,866,1213,4255,1573,802,0
288109,862,1389,1393,4705,1111,0
188782,867,656,2116,7334,1111,0
57199,953,1505,974,3738,904,0
58735,954,407,4818,7606,724,0
44656,867,656,2116,7334,1104,0
190576,957,276,4083,830,1111,0
114289,825,662,3990,5644,814,0
190321,891,898,983,5508,617,2
263281,866,1213,4255,1573,714,0
263281,866,1213,4255,1573,714,2
179314,866,1213,4255,1573,813,0
179314,866,1213,4255,1573,813,0
316786,825,662,3990,5644,819,0
258418,826,737,1078,8099,527,0
258418,826,737,1078,8099,527,0
258418,826,737,1078,8099,527,3
258418,826,737,1078,8099,527,0
258418,826,737,1078,8099,528,0
206194,914,641,2252,5382,1102,0
232051,871,276,3255,7141,830,0
301939,866,1213,4255,1573,809,0
41587,891,898,983,5508,807,0
53107,921,1528,388,2244,605,0
318067,835,662,189,4357,719,0
372340,825,662,3990,5644,822,0
56692,802,1075,2692,6343,710,0
58996,801,180,4571,4290,1101,0
58996,801,180,4571,4290,1101,0
135028,867,656,2116,7334,1111,0
312181,802,1075,2692,6343,828,3
312181,802,1075,2692,6343,828,0
312181,802,1075,2692,6343,805,0
312181,802,1075,2692,6343,830,3
312181,802,1075,2692,6343,830,0
200821,892,384,1544,654,626,0
85621,860,1238,3491,3969,526,0
138871,866,1213,4255,1573,725,0
416119,839,1095,606,376,923,0
39544,891,898,983,5508,728,2
369016,876,267,4644,8235,1110,0
175480,845,662,3858,1419,620,0
117112,802,1075,2692,6343,730,0
382072,826,737,1078,8099,802,0
231289,860,1238,3491,3969,525,0
385657,853,1238,232,7479,1101,0
385657,853,1238,232,7479,1101,0
4474,860,1238,3491,3969,524,0
4474,860,1238,3491,3969,524,0
372859,825,662,3990,5644,1110,0
316540,866,1213,4255,1573,710,0
276604,867,656,2116,7334,1110,0
347260,837,36,3560,2446,918,0
347260,837,36,3560,2446,918,2
347260,837,36,3560,2446,918,0
228988,919,1467,2217,3012,901,0
413053,866,1213,4255,1573,806,0
413053,866,1213,4255,1573,716,0
250750,867,656,2116,7334,1108,0
120958,891,898,983,5508,614,0
305023,826,737,1078,8099,720,0
111487,866,1213,4255,1573,805,0
311167,866,1213,4255,1573,714,0
311167,866,1213,4255,1573,714,0
311167,866,1213,4255,1573,714,2
332671,806,662,4509,4365,708,0
15487,862,1389,1393,4705,1111,0
20863,916,563,3462,2997,1015,0
20863,916,563,3462,2997,1015,2
20863,916,563,3462,2997,1015,0
20863,916,563,3462,2997,1015,2
36992,866,1213,4255,1573,828,2
36992,866,1213,4255,1573,828,2
235136,866,1213,4255,1573,828,2
235136,866,1213,4255,1573,828,0
235136,866,1213,4255,1573,828,2
235136,866,1213,4255,1573,828,2
235136,866,1213,4255,1573,828,2
235136,866,1213,4255,1573,828,0
235136,866,1213,4255,1573,828,2
