user_id,merchant_id,label,kind
209152,4255,-1,train
80128,4255,-1,train
80128,4255,-1,train
80128,4255,-1,train
80128,4255,-1,train
337153,2116,-1,train
224257,1407,0,train
368386,3462,-1,train
368386,3462,-1,train
19714,1078,-1,train
348418,2116,-1,train
348418,2116,-1,train
285442,1078,-1,train
34819,4255,-1,train
383491,3560,-1,train
327427,2217,-1,train
202243,983,-1,train
77317,4255,-1,train
85765,1110,-1,train
169222,461,-1,train
249094,3058,-1,train
249094,3058,-1,train
249094,3058,-1,train
249094,3058,-1,train
320518,4255,-1,train
320518,4255,-1,train
229126,834,-1,train
171271,1393,0,train
119047,1393,-1,train
191239,983,-1,train
191239,983,-1,train
127495,4255,-1,train
217351,1393,-1,train
103432,4255,-1,train
323080,4255,-1,train
323080,4255,-1,train
323080,4255,-1,train
323080,4255,-1,train
323080,4255,-1,train
323080,4255,-1,train
259336,983,-1,train
259336,983,-1,train
328456,4255,-1,train
328456,4255,-1,train
4360,4255,-1,train
76552,4255,-1,train
76552,4255,-1,train
76552,4255,-1,train
83464,1110,-1,train
311305,4064,-1,train
311305,4064,-1,train
311305,4064,-1,train
311305,4064,-1,train
416521,1407,0,train
416521,1407,0,train
53002,4255,-1,train
120586,4255,-1,train
120586,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
383242,4255,-1,train
390922,1352,-1,train
16906,465,-1,train
383755,2116,-1,train
383755,2116,-1,train
388363,4255,-1,train
388363,4255,-1,train
388363,4255,-1,train
396043,4255,-1,train
396043,4255,-1,train
336139,4255,-1,train
168460,202,-1,train
184588,4818,-1,train
253708,1429,-1,train
253708,1429,-1,train
253708,1429,-1,train
253708,1429,-1,train
79372,728,-1,train
190477,1728,-1,train
264205,4255,-1,train
264205,4255,-1,train
264205,4255,-1,train
264205,4255,-1,train
264205,4255,-1,train
72973,983,-1,train
269581,4255,-1,train
269581,4255,-1,train
269581,4255,-1,train
144397,3462,-1,train
144397,3462,-1,train
144397,3462,-1,train
115726,893,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
398350,232,-1,train
280846,391,-1,train
38671,3990,-1,train
38671,3990,-1,train
317455,4255,-1,train
317455,4255,-1,train
317455,4255,-1,train
317455,4255,-1,train
317455,4255,-1,train
317455,4255,-1,train
317455,4255,-1,train
7183,3462,-1,train
30223,4509,-1,train
173584,983,-1,train
784,983,-1,train
272656,3462,-1,train
273169,202,-1,train
262162,4255,-1,train
262162,4255,-1,train
262162,4255,-1,train
216850,3255,-1,train
375571,4255,-1,train
384787,1407,0,train
141331,202,-1,train
211219,4255,-1,train
211219,4255,-1,train
211219,4255,-1,train
211219,4255,-1,train
211219,4255,-1,train
211219,4255,-1,train
211219,4255,-1,train
409363,983,-1,train
310804,4064,-1,train
382996,173,-1,train
258580,4255,-1,train
258580,4255,-1,train
258580,4255,-1,train
258580,4255,-1,train
258580,4255,-1,train
258580,4255,-1,train
68884,1393,-1,train
211732,3990,-1,train
178453,3491,-1,train
196885,4255,-1,train
199957,4255,-1,train
199957,4255,-1,train
276757,2116,-1,train
276757,2116,-1,train
282901,3990,-1,train
26389,1125,-1,train
26389,1125,-1,train
269590,3858,-1,train
292630,4255,-1,train
128791,4255,-1,train
128791,4255,-1,train
128791,4255,-1,train
11800,1078,-1,train
170521,4255,-1,train
61465,1078,-1,train
61465,1078,-1,train
155161,4255,-1,train
155161,4255,-1,train
155161,4255,-1,train
92953,4255,-1,train
92953,4255,-1,train
92953,4255,-1,train
92953,4255,-1,train
235546,202,-1,train
181786,1078,-1,train
29722,4255,-1,train
395035,3058,-1,train
335899,4818,-1,train
335899,4818,-1,train
358171,2692,-1,train
134428,2116,-1,train
139036,3877,-1,train
85276,4255,-1,train
22300,4255,-1,train
22300,4255,-1,train
6685,1393,-1,train
42526,3990,-1,train
124702,471,-1,train
155422,4255,-1,train
167455,1407,-1,train
195103,1125,-1,train
202783,4255,-1,train
75295,2116,-1,train
75295,2116,-1,train
75295,2116,-1,train
75295,2116,-1,train
225823,3990,-1,train
361504,4255,-1,train
361504,4255,-1,train
361504,4255,-1,train
104224,893,-1,train
302368,3990,-1,train
109600,4255,-1,train
109600,4255,-1,train
109600,4255,-1,train
109600,4255,-1,train
109600,4255,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
313120,1078,-1,train
133408,2116,-1,train
346144,2116,-1,train
282400,3990,-1,train
282400,3990,-1,train
282400,3990,-1,train
282400,1393,-1,train
183841,4255,-1,train
183841,4255,-1,train
183841,4255,-1,train
183841,4255,-1,train
217633,4255,-1,train
217633,4255,-1,train
217633,4255,-1,train
169762,4255,-1,train
169762,4255,-1,train
169762,4255,-1,train
266530,3990,-1,train
266530,3990,-1,train
285730,3255,-1,train
26914,4255,-1,train
309283,2116,-1,train
362020,4064,-1,train
299812,4255,-1,train
299812,4255,-1,train
299812,4255,-1,train
299812,4255,-1,train
299812,4255,-1,train
299812,4255,-1,train
324388,465,-1,train
215332,4818,-1,train
87844,232,-1,train
87844,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
328741,232,-1,train
266533,2993,-1,train
115750,4818,-1,train
393766,4255,-1,train
416038,2692,-1,train
238375,1728,-1,train
238375,1728,-1,train
177703,3462,-1,train
136231,606,-1,train
24871,983,-1,train
230440,4255,-1,train
230440,4255,-1,train
230440,4255,-1,train
230440,4255,-1,train
230440,4255,-1,train
230440,4255,-1,train
230440,4255,-1,train
36136,4255,-1,train
36136,4255,-1,train
36136,4255,-1,train
36136,4255,-1,train
36136,4255,-1,train
36136,4255,-1,train
185128,4255,-1,train
135208,4818,-1,train
386857,2217,-1,train
136489,983,-1,train
333610,4255,-1,train
406570,4255,-1,train
406570,4255,-1,train
406570,4255,-1,train
156202,2116,-1,train
135211,1393,-1,train
275755,1932,-1,train
275755,1932,-1,train
275755,1932,-1,train
407083,4255,-1,train
407083,4255,-1,train
41260,461,-1,train
273196,4255,-1,train
18220,4255,-1,train
18220,4255,-1,train
18220,4255,-1,train
354604,3990,-1,train
292396,4818,-1,train
182317,1393,-1,train
294445,4255,-1,train
294445,4255,-1,train
294445,4255,-1,train
294445,4255,-1,train
294445,4255,-1,train
294445,4255,-1,train
294445,4255,-1,train
387118,1110,-1,train
409390,4255,-1,train
409390,4255,-1,train
16942,4818,-1,train
16942,4818,-1,train
16942,4818,-1,train
16942,4818,-1,train
16942,4818,-1,train
16942,4818,-1,train
213550,1175,-1,train
22318,3990,-1,train
365359,1393,-1,train
365359,1393,-1,train
393007,4255,-1,train
393007,4255,-1,train
333871,983,-1,train
214831,3345,-1,train
168496,1125,-1,train
38704,3677,-1,train
56368,2692,-1,train
56368,2692,-1,train
405808,4187,-1,train
89137,4282,0,train
234034,4255,-1,train
234034,4255,-1,train
58930,2116,-1,train
345394,4061,0,train
280114,4255,-1,train
280114,4255,-1,train
280114,4255,-1,train
280114,4255,-1,train
70195,2116,-1,train
70195,2116,-1,train
77107,4255,-1,train
77107,4255,-1,train
77107,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
274483,4255,-1,train
345139,4255,-1,train
421171,4255,-1,train
31795,3990,-1,train
294451,4255,-1,train
144436,2692,-1,train
347956,983,-1,train
329014,4255,-1,train
329014,4255,-1,train
395062,2217,-1,train
395062,2217,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
73270,4255,-1,train
198967,3990,-1,train
79159,4267,1,train
55096,1407,-1,train
122680,4255,-1,train
122680,4255,-1,train
62776,4644,-1,train
142648,2116,-1,train
80440,1110,-1,train
374329,2116,-1,train
336697,3637,0,train
209209,1393,-1,train
276793,4255,-1,train
152377,983,-1,train
152377,983,-1,train
152377,983,-1,train
199738,3990,-1,train
105787,983,-1,train
105787,983,-1,train
105787,983,-1,train
240187,983,-1,train
240187,983,-1,train
403771,4255,-1,train
403771,4255,-1,train
403771,4255,-1,train
403771,4255,-1,train
23611,4818,-1,train
372028,1407,-1,train
372028,1407,-1,train
250684,4255,-1,train
414268,4644,-1,train
97084,4255,-1,train
97084,4255,-1,train
97084,4255,-1,train
97084,4255,-1,train
97084,4255,-1,train
299581,983,-1,train
247357,173,-1,train
257086,3990,-1,train
257086,3990,-1,train
12862,4255,-1,train
189247,2116,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
267583,4255,-1,train
223807,1407,0,train
314176,4255,-1,train
314176,4255,-1,train
314176,4255,-1,train
314176,4255,-1,train
314176,4255,-1,train
314176,4255,-1,train
314176,4255,-1,train
72256,4255,-1,train
41281,983,-1,train
272449,4061,-1,train
338497,3462,-1,train
209473,4255,-1,train
209473,4255,-1,train
96577,3677,-1,train
322114,4255,-1,train
392002,983,-1,train
392002,983,-1,train
392770,1110,-1,train
74818,1407,0,train
74818,1407,0,train
211522,2170,-1,train
225346,4509,-1,train
358978,4243,-1,train
358978,4243,-1,train
358978,4243,-1,train
34627,4255,-1,train
104515,983,-1,train
41539,3990,-1,train
407875,3677,-1,train
191044,983,-1,train
191044,983,-1,train
331588,2116,-1,train
203332,3990,-1,train
322885,4255,-1,train
421957,4818,-1,train
167494,461,-1,train
353350,4255,-1,train
42055,3243,-1,train
42055,3243,-1,train
42055,3243,-1,train
362824,4644,-1,train
69448,2692,-1,train
393289,3990,-1,train
168778,983,-1,train
393802,461,-1,train
291658,3990,-1,train
367435,4255,-1,train
242251,1393,-1,train
85579,4255,-1,train
85579,4255,-1,train
358219,4255,-1,train
358219,4255,-1,train
358219,4255,-1,train
358219,4255,-1,train
358219,4255,-1,train
167500,4255,-1,train
315724,1393,0,train
285772,4255,-1,train
285772,4255,-1,train
285772,4255,-1,train
285772,4255,-1,train
29260,983,-1,train
184909,983,-1,train
141901,4255,-1,train
275278,4267,0,train
114511,3990,-1,train
314191,1393,-1,train
253519,4945,-1,train
190543,461,-1,train
136783,2116,-1,train
277327,4255,-1,train
409423,3462,-1,train
278863,4255,-1,train
89935,2302,-1,train
102736,4818,0,train
102736,4818,0,train
29008,1393,-1,train
29008,1393,-1,train
100945,4255,-1,train
100945,4255,-1,train
100945,4255,-1,train
100945,4255,-1,train
100945,4255,-1,train
100945,4255,-1,train
100945,4255,-1,train
115537,4255,-1,train
126034,2692,-1,train
392530,2692,-1,train
314707,679,-1,train
1363,4255,-1,train
1363,4255,-1,train
197971,1393,-1,train
80467,3290,-1,train
174676,232,-1,train
318037,4255,-1,train
137557,4255,-1,train
13909,2692,-1,train
151381,4255,-1,train
151381,4255,-1,train
151381,4255,-1,train
20821,3255,-1,train
20821,3255,-1,train
362326,974,-1,train
101206,4255,-1,train
101206,4255,-1,train
101206,4255,-1,train
309079,4818,-1,train
375127,983,-1,train
375127,983,-1,train
10072,1393,-1,train
294232,3858,-1,train
195673,4818,-1,train
195673,4818,-1,train
195673,232,-1,train
135001,3990,0,train
135001,3990,0,train
135001,3990,0,train
135001,3990,0,train
135001,3990,0,train
333145,4818,-1,train
19033,4255,-1,train
418393,202,-1,train
418393,202,-1,train
418393,202,-1,train
199258,1110,-1,train
199258,1110,-1,train
199258,1110,-1,train
199258,1110,-1,train
199258,1110,-1,train
199258,1110,-1,train
199258,1110,-1,train
60763,1078,-1,train
37468,3462,-1,train
37468,3462,-1,train
85852,1393,0,train
85852,1393,0,train
85852,1393,0,train
223324,983,-1,train
383581,2692,-1,train
57949,1393,-1,train
57949,1393,-1,train
277597,1110,-1,train
345181,2116,-1,train
36958,2023,-1,train
248926,3462,-1,train
261982,202,-1,train
261982,202,-1,train
327775,4255,-1,train
135007,4945,-1,train
135007,4945,-1,train
163423,4509,-1,train
312160,2217,-1,train
137056,4255,-1,train
272224,3677,-1,train
15712,4255,-1,train
15712,4255,-1,train
279904,1110,-1,train
119650,3877,-1,train
306019,2116,-1,train
121699,2217,-1,train
140899,3243,-1,train
93283,4255,-1,train
41572,4255,-1,train
185956,1110,-1,train
326500,202,-1,train
339556,2692,-1,train
278116,4459,-1,train
278116,4459,-1,train
279652,4255,-1,train
267877,983,-1,train
330598,4945,-1,train
157030,2692,-1,train
103015,4255,-1,train
103015,4255,-1,train
236647,4255,-1,train
345703,4818,-1,train
23911,983,-1,train
92263,1110,-1,train
116584,4255,-1,train
116584,4255,-1,train
73576,1078,-1,train
357736,4255,-1,train
357736,4255,-1,train
357736,4255,-1,train
357736,4255,-1,train
114793,4255,-1,train
114793,4255,-1,train
114793,4255,-1,train
114793,4255,-1,train
114793,4255,-1,train
246121,4255,-1,train
246121,4255,-1,train
246121,4255,-1,train
271465,4255,-1,train
406633,4255,-1,train
357481,1110,-1,train
233578,1393,-1,train
171370,983,-1,train
387946,4571,-1,train
137578,3255,-1,train
137578,3255,-1,train
137578,3255,-1,train
350314,3990,-1,train
96874,983,-1,train
236395,4255,-1,train
236395,4255,-1,train
185707,4255,-1,train
185707,4255,-1,train
185707,4255,-1,train
185707,4255,-1,train
396139,4255,-1,train
396139,4255,-1,train
396139,4255,-1,train
343915,2108,-1,train
95851,1110,-1,train
20332,1407,0,train
20332,1407,0,train
20332,1407,0,train
20332,1407,0,train
20332,1407,0,train
20332,1407,0,train
20332,1407,0,train
92524,2692,-1,train
28012,1393,-1,train
28012,1393,-1,train
28012,1393,-1,train
28012,1393,-1,train
333421,4255,-1,train
288109,1393,0,train
188782,2116,-1,train
57199,974,-1,train
58735,4818,-1,train
44656,2116,-1,train
190576,4083,-1,train
114289,3990,-1,train
190321,983,-1,train
263281,4255,-1,train
263281,4255,-1,train
179314,4255,-1,train
179314,4255,-1,train
316786,3990,-1,train
258418,1078,-1,train
258418,1078,-1,train
258418,1078,-1,train
258418,1078,-1,train
258418,1078,-1,train
206194,2252,-1,train
232051,3255,-1,train
301939,4255,-1,train
41587,983,-1,train
53107,388,-1,train
318067,189,-1,train
372340,3990,-1,train
56692,2692,-1,train
58996,4571,-1,train
58996,4571,-1,train
135028,2116,-1,train
312181,2692,-1,train
312181,2692,-1,train
312181,2692,-1,train
312181,2692,-1,train
312181,2692,-1,train
200821,1544,-1,train
85621,3491,-1,train
138871,4255,-1,train
416119,606,-1,train
39544,983,-1,train
369016,4644,-1,train
175480,3858,-1,train
117112,2692,-1,train
382072,1078,-1,train
231289,3491,-1,train
385657,232,-1,train
385657,232,-1,train
4474,3491,-1,train
4474,3491,-1,train
372859,3990,-1,train
316540,4255,-1,train
276604,2116,-1,train
347260,3560,-1,train
347260,3560,-1,train
347260,3560,-1,train
228988,2217,-1,train
413053,4255,-1,train
413053,4255,-1,train
250750,2116,-1,train
120958,983,-1,train
305023,1078,-1,train
111487,4255,-1,train
311167,4255,-1,train
311167,4255,-1,train
311167,4255,-1,train
332671,4509,-1,train
15487,1393,-1,train
20863,3462,-1,train
20863,3462,-1,train
20863,3462,-1,train
20863,3462,-1,train
36992,4255,-1,train
36992,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
235136,4255,-1,train
267392,2108,-1,train
333440,1259,-1,train
333440,1259,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
142208,4255,-1,train
329345,4255,-1,train
329345,4255,-1,train
329345,4255,-1,train
17537,4255,-1,train
186242,1110,-1,train
258434,3058,-1,train
193154,983,-1,train
342914,4255,-1,train
289154,1393,-1,train
370307,4255,-1,train
307331,3560,-1,train
344195,4255,-1,train
344195,4255,-1,train
344195,4255,-1,train
216707,4255,-1,train
216707,4255,-1,train
304004,4255,-1,train
304004,4255,-1,train
304004,4255,-1,train
127364,1393,-1,train
403844,4363,-1,train
297605,1110,-1,train
48773,2217,-1,train
48773,2217,-1,train
48773,2217,-1,train
313733,983,-1,train
323717,1393,-1,train
91781,471,-1,train
370310,2692,-1,train
109190,471,-1,train
109190,471,-1,train
88454,2116,-1,train
88454,2116,-1,train
312455,4255,-1,train
312455,4255,-1,train
207239,4255,-1,train
207239,4255,-1,train
207239,4255,-1,train
207239,4255,-1,train
207239,4255,-1,train
81800,1728,-1,train
315785,1352,0,train
79241,875,-1,train
39050,3990,-1,train
39050,3990,-1,train
302474,4255,-1,train
302474,4255,-1,train
393866,4255,-1,train
215435,4255,-1,train
412811,1393,-1,train
33164,202,-1,train
15500,2116,-1,train
15500,2116,-1,train
15500,2116,-1,train
15500,2116,-1,train
15500,2116,-1,train
378254,202,-1,train
130190,983,-1,train
130190,983,-1,train
130190,983,-1,train
143246,4255,-1,train
143246,4255,-1,train
143246,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
415886,4255,-1,train
171407,4255,-1,train
43151,4255,-1,train
43151,4255,-1,train
43151,4255,-1,train
182159,4255,-1,train
182159,4255,-1,train
182159,4255,-1,train
182159,4255,-1,train
182159,4255,-1,train
147599,4255,-1,train
90767,4255,-1,train
300176,1110,-1,train
377744,1393,-1,train
129680,2692,-1,train
73616,2116,-1,train
214928,875,-1,train
206225,3990,-1,train
142481,202,-1,train
407441,1393,0,train
281489,2692,-1,train
158609,4255,-1,train
32657,1078,-1,train
60050,3462,-1,train
914,4255,-1,train
141458,3990,-1,train
90770,3462,-1,train
309395,3462,-1,train
309395,3462,-1,train
227219,4187,-1,train
332180,4255,-1,train
408212,2116,-1,train
408212,2116,-1,train
89492,4235,-1,train
255893,4255,-1,train
255893,4255,-1,train
255893,4255,-1,train
255893,4255,-1,train
255893,4255,-1,train
255893,4255,-1,train
63893,1393,-1,train
288917,173,-1,train
329366,1393,-1,train
360599,471,-1,train
302999,2116,-1,train
302999,2116,-1,train
302999,2116,-1,train
302999,2116,-1,train
302999,2116,-1,train
302999,2116,-1,train
302999,2116,-1,train
51863,1393,-1,train
261527,1393,-1,train
261527,1393,-1,train
261527,1393,-1,train
207767,4255,-1,train
207767,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
405911,4255,-1,train
178073,4818,0,train
131225,983,-1,train
2969,4921,-1,train
16025,3877,-1,train
16025,4064,-1,train
16025,4064,-1,train
218777,1393,-1,train
38810,4255,-1,train
38810,4255,-1,train
38810,4255,-1,train
38810,4255,-1,train
38810,4255,-1,train
308378,1078,-1,train
308378,1078,-1,train
63386,1125,-1,train
405914,2217,-1,train
235931,1078,-1,train
235931,1078,-1,train
177563,1407,-1,train
177563,1407,-1,train
320411,1078,-1,train
322715,4255,-1,train
322715,4255,-1,train
322715,4255,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
13211,2108,-1,train
359579,1393,-1,train
382364,2476,-1,train
382364,2476,-1,train
68252,4644,-1,train
138908,4255,-1,train
11420,4255,-1,train
420764,4255,-1,train
420764,4255,-1,train
420764,4255,-1,train
420764,4255,-1,train
420764,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
132509,4255,-1,train
264605,4255,-1,train
374942,1078,-1,train
196766,4255,-1,train
70046,1393,-1,train
340382,3990,-1,train
420254,2116,-1,train
162206,2116,-1,train
120479,173,-1,train
120479,173,-1,train
147359,4255,-1,train
101792,173,-1,train
101792,173,-1,train
101792,173,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
106400,4255,-1,train
303008,4818,-1,train
303008,4818,-1,train
63392,3990,0,train
340640,4255,-1,train
22688,4255,-1,train
221600,173,-1,train
394145,4896,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
21665,1393,-1,train
370850,4255,-1,train
370850,4255,-1,train
370850,4255,-1,train
240290,4818,-1,train
198818,3462,-1,train
332450,3990,-1,train
94370,3990,-1,train
94370,3990,-1,train
94370,3990,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
322979,4255,-1,train
257699,173,-1,train
269219,4255,-1,train
269219,4255,-1,train
37028,3990,-1,train
239012,4255,-1,train
347300,4255,-1,train
198821,1393,-1,train
408485,875,-1,train
346277,4255,-1,train
346277,4255,-1,train
346277,4255,-1,train
346277,4255,-1,train
349349,4255,-1,train
54950,983,-1,train
54950,983,-1,train
54950,983,-1,train
54950,983,-1,train
23462,4255,-1,train
23462,4255,-1,train
318119,3677,-1,train
259751,1393,0,train
259751,1393,0,train
259751,1393,0,train
331175,4064,-1,train
234152,4255,-1,train
234152,4255,-1,train
103592,1110,-1,train
197288,4255,-1,train
197288,4255,-1,train
197288,4255,-1,train
197288,4255,-1,train
197288,4255,-1,train
197288,4255,-1,train
201896,1393,0,train
136616,4255,-1,train
106409,3491,-1,train
184745,4255,-1,train
119465,2692,-1,train
5033,983,-1,train
5033,983,-1,train
413609,4255,-1,train
170,4255,-1,train
170,4255,-1,train
133034,2116,-1,train
335018,2692,-1,train
20906,4945,-1,train
156842,4255,-1,train
244139,4255,-1,train
244139,4255,-1,train
256427,1110,-1,train
132011,1125,-1,train
375212,4255,-1,train
375212,4255,-1,train
410540,1806,-1,train
19628,4255,-1,train
19628,4255,-1,train
353708,2692,-1,train
95660,3058,-1,train
399533,1393,-1,train
74669,202,-1,train
340397,1407,-1,train
79277,1393,-1,train
104366,1393,-1,train
49070,4255,-1,train
49070,4255,-1,train
49070,4255,-1,train
380078,2108,-1,train
380078,2108,-1,train
234671,202,-1,train
176303,4255,-1,train
67247,351,-1,train
264623,3990,-1,train
264623,4255,-1,train
264623,4255,-1,train
100016,4255,-1,train
36272,202,-1,train
36272,202,-1,train
246704,1110,-1,train
72368,4661,-1,train
72368,4661,-1,train
23984,4255,-1,train
23984,4255,-1,train
23984,4255,-1,train
23984,173,-1,train
204209,4818,-1,train
204209,4818,-1,train
204209,4818,-1,train
204209,4818,-1,train
409265,2116,-1,train
166322,1393,-1,train
130226,983,-1,train
143282,4255,-1,train
14258,1393,0,train
211634,1393,-1,train
211634,1393,-1,train
211634,1393,-1,train
84914,3990,-1,train
226994,4255,-1,train
226994,4255,-1,train
381875,4255,-1,train
381875,4255,-1,train
327347,4818,-1,train
418739,983,-1,train
366260,1393,-1,train
41396,4818,-1,train
38069,4255,-1,train
38069,4255,-1,train
38069,4255,-1,train
38069,4255,-1,train
404405,4255,-1,train
31925,2116,-1,train
31925,2116,-1,train
249782,983,-1,train
249782,983,-1,train
249782,983,-1,train
249782,983,-1,train
249782,983,-1,train
394934,2692,-1,train
7862,4850,-1,train
93110,4818,-1,train
49847,1192,-1,train
318647,2217,0,train
228023,3990,-1,train
228023,3990,-1,train
117176,1407,0,train
395960,1393,-1,train
106937,461,-1,train
106937,461,-1,train
106937,461,-1,train
106937,461,-1,train
399545,4255,-1,train
413369,2116,-1,train
413369,2116,-1,train
176570,1393,-1,train
179642,4255,-1,train
179642,4255,-1,train
387002,983,-1,train
403130,4255,-1,train
403130,4255,-1,train
341690,4255,-1,train
350138,3990,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,4255,-1,train
162746,983,-1,train
120251,4255,-1,train
120251,4255,-1,train
120251,4255,-1,train
120251,4255,-1,train
191675,202,-1,train
294587,2692,-1,train
294587,2692,-1,train
176060,983,-1,train
311996,4509,-1,train
124604,4255,-1,train
286652,3491,-1,train
225980,4715,-1,train
161468,4255,-1,train
254141,983,-1,train
262589,4571,-1,train
342461,2116,-1,train
408509,1407,0,train
296126,4850,-1,train
296126,4850,-1,train
38846,3491,-1,train
236222,4255,-1,train
236222,4255,-1,train
313790,983,-1,train
313790,983,-1,train
76478,2116,-1,train
76478,2116,-1,train
76478,2116,-1,train
76478,2116,-1,train
76478,2116,-1,train
76478,2116,-1,train
76478,2116,-1,train
278462,1078,-1,train
21182,3990,-1,train
123839,4255,-1,train
322496,1393,-1,train
65984,4818,-1,train
65984,4818,-1,train
65984,2108,-1,train
31424,4772,-1,train
97472,2116,-1,train
310721,1393,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
52673,4255,-1,train
251585,4255,-1,train
6338,3990,-1,train
141506,3462,-1,train
17090,1125,-1,train
184259,2692,-1,train
188867,2692,-1,train
159683,2217,-1,train
291011,1728,-1,train
367556,4818,-1,train
4292,4255,-1,train
4292,4255,-1,train
17348,1728,-1,train
17348,1728,-1,train
110789,2302,-1,train
389573,4255,-1,train
389573,4255,-1,train
24773,1110,-1,train
360389,1393,-1,train
360389,1393,-1,train
360389,1393,-1,train
368582,1393,-1,train
368582,1393,-1,train
314054,4818,-1,train
94406,4255,-1,train
94406,4255,-1,train
94406,4255,-1,train
94406,4255,-1,train
200903,4255,-1,train
12743,3990,-1,train
12743,3990,-1,train
344519,1407,-1,train
222407,2692,-1,train
222407,2692,-1,train
223943,1393,-1,train
250568,4644,-1,train
250568,606,-1,train
112073,1110,-1,train
112841,1110,-1,train
244169,2116,-1,train
244169,2116,-1,train
244169,2116,-1,train
397769,893,-1,train
402377,974,-1,train
275657,1407,-1,train
88265,4235,-1,train
159689,1110,-1,train
228809,2692,-1,train
316874,4255,-1,train
96458,4064,-1,train
293066,2217,0,train
293066,2217,0,train
293066,2217,0,train
102347,4921,-1,train
257483,1393,1,train
323531,1393,-1,train
338123,983,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
397772,4255,-1,train
93644,4818,-1,train
93644,4818,-1,train
362957,4818,-1,train
362957,1393,-1,train
273869,4255,-1,train
288206,3990,0,train
112079,4255,-1,train
112079,4255,-1,train
3023,3058,-1,train
297680,4255,-1,train
38864,390,-1,train
111056,2993,-1,train
111056,2993,-1,train
51152,4255,-1,train
193232,2692,-1,train
4304,4255,-1,train
4304,4255,-1,train
4304,4255,-1,train
4304,4255,-1,train
4304,4255,-1,train
